,user,date,comment
147,Lilo,13 Oct 2013 01:50 ,"Rahul M wrote:IMD DG was visibly exasperated by our DDM's stupid questions.one bimbo asked ""sir, does higher wind speed more danger ?""   another, ""sir, what is the difference b/w 210 kmph and 200 kmph""DG Rathod : (looks around the room) ""would someone please calculate that for her ? it is 10 km ma'm. and those 10 km hardly matter, even if one gets hit by an object flying in a 180 kmph storm, it's catastrophy for him"" .Wind load on a structure is proportional to the square of wind velocity.Therefore from 200kmph to 210 kmph (5% increase in speed) the force exerted (aka wind load) increases by approximately 10 percent . According to IMD classification 200 to 210 doesn't imply a change in cyclone category - both are falling under very Severe Cyclone category.Ultimately that is not a question fit to be asked in an important pressconference - may be if the reporter is interviewing for a post cyclone documentary film - such things can be asked and physics behind them explained at leisure.Time of issue: 0130 hours IST Dated: 13-10-2013(Red Message)Bulletin No.: BOB 04/2013/35Sub: Very Severe Cyclonic Storm ‘PHAILIN’ over northwest adjoining westcentral Bay ofBengal has crossed coast close to Gopalpur (Odisha)The very severe cyclonic storm, PHAILIN over northwest adjoining westcentral Bay of Bengalmoved north-northwestwards during past 3 hours with a speed of 15 kmph and crossed Odisha &adjoining north coastal Andhra Pradesh near Gopalpur between 2030 to 2130 IST of 12 th October2013 and lay centred at 2330 hrs IST of 12 th October 2013 near latitude 19.5 0 N and longitude 84.8 0E, 25 km northwest of Gopalpur over south coastal Odisha. The system would move in north-northwestwards and weaken gradually.Estimated track and intensity of the system are given in the Table below:Date/Time(IST) Position(Lat. 0 N/ Long. 0 E)Sustained maximum surfacewind speed (kmph)Category12-10-2013/2330 19.5/84.8 200-210 gusting to 230 Very Severe Cyclonic Storm13-10-2013/0530 20.5/84.1 80-90 gusting to 100 Cyclonic Storm13-10-2013/1130 21.5/83.5 50-60 gusting to 70 Deep Depression13-10-2013/1730 22.5/83.0 40-50 gusting to 60 Depression13-10-2013/2330 23.5/82.5 35-45 gusting to 55 DepressionWarning for Odisha, Andhra Pradesh and West Bengal(i) Rainfall at most places with heavy to very heavy falls at a few places and isolated extremelyheavy falls (≥ 25 cm) would occur over Odisha and north coastal Andhra Pradesh duringnext 48 hrs. Isolated heavy to very heavy rainfall would occur over coastal areas of WestBengal during next 48 hrs.Gale wind: Gale winds speed reaching 200-210 kmph gusting to 220 along and off coastal districtsof north coastal Andhra Pradesh and south Odisha would prevail during next 3-4 hours. State of Seaalong and off Odisha and north Andhra Pradesh coast will be phenomenal.Damage expected over Odisha and adjoining north Andhra Pradesh: Extensivedamage to kutcha houses. Some damage to old buildings. Large scale disruption ofpower and communication lines. Disruption of rail and road traffic due to extensiveflooding. Potential threat from flying debris. Flooding of escape routes. Extensivedamage to agricultural crops.Action suggested: Fishermen are advised not to venture into sea along north Andhra Pradesh,Odisha and West Bengal coast. Total suspension of fishing operations. Large scale evacuation ofpopulation from coastal areas. Total suspension of rail and road traffic in vulnerable areas. People inaffected areas to remain indoors.Post landfall outlook: System is likely to maintain the intensity of very severe cyclonic storm for 3hours and gradually weaken into a cyclonic storm in subsequent 6 hours while movingnorthwestwards across interior Odisha. Under its influence rainfall at most places with heavy falls ata few places and extremely heavy falls at isolated places would occur over Odisha. Rainfall at manyplaces with isolated heavy to very heavy falls would also occur over north coastal Andhra Pradesh,Chhattisgarh and Jharkhand. Gale wind speed reaching 100-120 kmph would also prevail for 6 hoursand 60-70 for subsequent 6 hours over Odisha during the same period.The next bulletin will be issued at 0430 hrs IST of today, the 13 th October, 2013."
148,Rahul M,13 Oct 2013 02:09 ,"TF, IMD doesn't follow that scale. in IMD's scale 200kmph and 210 kmph both fall in very severe cyclone category.chaanakya wrote:MV Bingo , anchored off Haldia Port  and laden with iron ore , is sinking. 18 crew mwmbers are stranded on board. Hope they are rescued before it goes down.last I heard they had abandoned ship and were on lifeboats. navy OPV's were trying to rescue them."
149,vishvak,13 Oct 2013 03:21 ,"Info from Headlines Today news channel:NDRForce has wireless and satellite phones.Heavy to very heavy rain showers likely at places, 150km of coastline facing rains and high winds.WBengal : ship with 35 passengers missingHuge damage of property certain.Army columns already moved in, NDRF rescue teams started working in 3 states.Rescue teams equipped well with medicines lifeboats etc.AF air crafts and Navy ships ready to join efforts.PM, Cabinet Secretary reviewing situation. NDRF control room on 24 hour monitoring."
150,vishvak,13 Oct 2013 03:41 ,After first 6 hours its severity will start decreasing and will reduce considerably by noon.Most severe effects of storm on north AP/Odisha south border.
151,disha,13 Oct 2013 03:41 ,"^^ The eye is 60 Km in diameter. And at 10 km/hr it will take atleast 6 hours for the cyclone's second wall to hit the area. And the above situation is actually dangerous since people think that it is calm (and in fact could be even sunny!) now and the worst is over and venture out. And bang they get hit by the second wall - and with all the debris around, the debris field becomes even more dangerous.And all the media journos (except Rahul Kanwal) have proved that they are - bimbos!"
152,vishvak,13 Oct 2013 04:14 ,"More info:Affected areas see power blackouts, including 12 coastal districts. Flights cancelled, trains rerouted or cancelled.More than 30 ships and aircrafts with rescue materials on standby.Rains and heavy rains expected for 24-48 hours. From a reporter's words at some place it is very windy and noisy but has little rain- can be at the eye.NewsX channel is running some video clip of coast too."
153,Muppalla,13 Oct 2013 04:32 ,In all probability the causalities may be limited but property loss will be there. This is a test to the cyclone disaster agencies working over a decade in AP.
154,Muppalla,13 Oct 2013 04:52 ,http://in.reuters.com/news/pictures/sli ... X148N4#a=1Slideshow of the pics.
155,Theo_Fidel,13 Oct 2013 04:53 ,"Rahul M wrote:TF, IMD doesn't follow that scale. in IMD's scale 200kmph and 210 kmph both fall in very severe cyclone category.And the IMD has been criticized very strongly for this many times. One of the problems in 1999 if you remember is that the admin got less than 36 hours warning of a severe cyclone because the IMD does not graduate the scale. It goes straight from severe cyclonic to super cyclonic. Folks never got a sense that the cyclone was strengthening. Even this time following the IMD would have meant a less than 24 hour evacuation period. Just 24 hours ago they were claiming that Phailin was not a super cyclone.Per the IMD all the way from 118-221 kmph is a very severe cyclonic storm. Which babu comes up with this.  Finally 221 and above is super cyclonic.Just to give you some comparison, this range is Category 1,2,3&4 on the Dvorak scale. I think it should be clear why everyone follows the international scale. Hard to defend the IMD.Reporters are reduced to begging for wind speeds to make the conversion and see if the cyclone is strengthening."
156,Prem,13 Oct 2013 05:39 ,"Lilo wrote:Rahul M wrote:IMD DG was visibly exasperated by our DDM's stupid questions.one bimbo asked ""sir, does higher wind speed more danger ?""   another, ""sir, what is the difference b/w 210 kmph and 200 kmph""DG Rathod : (looks around the room) ""would someone please calculate that for her ? it is 10 km ma'm. and those 10 km hardly matter, even if one gets hit by an object flying in a 180 kmph storm, it's catastrophy for him""Dont want to go OT but the man, just transfered from CISF,  is very efficient, honest to the core  and had won many rewards. He had served in Bosina in conflict zone and above all will be at much ease in the company of Gurus like  Brihaspati, Atri, Agnimitra and Rajesh Ji."
157,Dipanker,13 Oct 2013 05:40 ,"Since IMD forecast has been closer to actual event  than the American forcasts,  would it be a fair assumption that they are using a pretty good forecasting model?"
158,Bade,13 Oct 2013 05:45 ,"One of the interviews of the IMD chief that was available on NDTV, it felt a little condescending. He is addressing concerns of aam junta in a largely scientifically illiterate country. So he has to give answers more directly to the media, rather than poke fun at them for their ignorance. This is not a science class, but affects people's life and property. Though overall IMD did a better job this time around, but a few noticeable things were like how dismissive he was of international sources being quoted by the Indian media. The reason the media quotes the International agencies, is because they have made it easy for people to follow with regular updates and explanation.  1) He sounded kind of dismissive when someone in the media asked whether it was a Cat-5 storm, almost like he did not understand the question. I can understand his concern that local media are not using IMD's bulletins, but then IMD has to interact with them on a regular basis or make information easily available to the general public. 2) He claimed the IMD models for the local basin is best understood by IMD only. Not true since if you look at the amount of publications on Indian monsoons as an example in the literature, the reality is there are lot of experts outside of India. Besides, IMD folks have sent people out to learn more on the European and US modeling community's efforts to incorporate in theirs. Most of the storm tracking improvements on exact landfall have come from such interactions. He is way off the mark on that from what I have heard."
