,user,date,comment
66,Sridhar K,03 Dec 2015 11:23 ,"I started from my home on Tuesday morning to drop my wife at Mahindra city at around 7.30. It was drizzling and enroute crossed a small portion of the flooded road in Selaiyur and then got stuck in irumbiluy bridge for an hour. Then got stuck at Zoo junction for close to another hour. WThey closed the lane towards Chinglepet on account of it getting flooded. We were asked to take the other lane. Saw an half submerged SRM college bus. Water was gushing on our lane but managed to reach Guduvanchery.  We then decided to return home itself as Rain was picking up. Pulled over to have breakfast and filled up diesel on my car.. Then reached Tambaram and instead of taking Selaiyur route tried to reach home via Chromepet. Got stuck near the Govt hospital which got flooded and they started shifting the patients to top floor. Returned back to Tambaram to try the Selaiyur route again but the road got flooded badly. While crossing the bridge saw the tracks getting submerged. Then reached Chromepet via east Tambaram and after Hastinapuram, the road to my home was cut as the canal enroute had breached flooding the culvert. Decided to park the car near my friends place and walk across the culvert. Since the current was so strong, Police stopped people from crossing it Went back to Chromepet try going home via Pallavaram Thuraipakkam road and Kovilamabakkam but could not manage to cross vettri theater as the road got blocked on one side. Then returned back and decided to take refuge in my friend's place. Spent time from 10.30 am  to 3.30 pm in trying to cover the last couple of miles to my home before giving up. Was safe in my friends place. The rain became relentless with no power. My friends neighbors house were getting flooded and they started taking refuge in my friends house. We then decided to walk down home through an interior route which never gets flooded but only accessible through walk. After walking for 1 km in shin level water, the water started increasing drastically. We neared a raid junction and it was crossing river in full flow. Policemen stopped us from proceeding further as the even the high grounds were flooded because the chitlapakkam lake got breached.  Policemen and local offiicials were standing in heavy rains and directing people to safety. We then returned to my friends place. Next day morning water has receded and we scouted for a route home and made it back home.in my street there was 2 feet of water and there were other streets in my colony which were flooded in three feet of water. Came to know that our maid was about to drown while her way back home but was saved by two motorcyclist. The worst news was that my relative whom I had dropped at Guduvanchery had to wade through 4 feet of water to reach home. However water started to enter his house whose floor was at 5 feet above the road. Water started to increase to almost 3 feet above the floor or in other words 8 feet from the ground within an hour. He could not climb up the stairs without drowning. He then climbed on to the kitchen table and fortunately water receded after reaching the height of the kitchen table. Next day morning the water level receded furher to half a feet above the street. The flooding was caused my encroaches on the lake bed breaking the lake walls on the opposite side to save their ara from getting flooded. We were trying to reach out to emergency services trying to help him but night, and roads to the place getting choked with vehicles. Being helpless finally got news from him at 2.30 am that water has receded before we had slept off. Ordeal in the suburbs got over a bit but Chennai city got affected due to 40k cusecs of water that got discharged from Chembarambakkam lake. Tyevturn of events were very quick and no body expected things to get worse so quickly. The local police corporations and people were doing tremendous job ad kudos to the spirit of the people.  Humanity at its very best.My grand mom at Srinagar colony near Saidapet had to be shifted to second floor in the same apartment. The area was accessible from. Raj Bhavan only by boat and coast gaaurd. They felt that she is safe in the apartment than being shifted elsewhere. Fortunately with help from good Samaritans everywhere death toll was low and it is a story of people getting stranded.  The post flood problems of milk vegetables etc have started. Hopefully things will improve"
67,ArmenT,03 Dec 2015 11:34 ,"Bade wrote:Earlier there were pics floating around of flooded parts. Hostel zone low lying Madak flooded. So was OAT and the cricket grounds. Not sure if this was last week's event or this week's.OAT always got flooded in heavy rains. I remember it getting submerged pretty badly from the cyclone in the 80s and the old canvas screens they had for movies got destroyed. Took a week of pumping to get all the water out of there. They built the permanent concrete movie screen after that incident IIRC. I wonder how the lake is doing. Also it appears that Madras Ave., Bonn Ave. and Delhi Ave. are all flooded as well."
68,chetak,03 Dec 2015 11:41 ,"Sachin wrote:Spinster wrote:This is the time for innovation, what about tethered balloons as cell towers In India all these cell phone towers also have a DG set fixed near by. Which makes me feel that they require some good amount of electrical power to keep going. So such a cell tower-on air, may not work in India.Anybody from HAM club into action.I am a HAM, and was over-hearing the conversation on High Frequency bands today. 1. Chennai has an active HAM community, and they had also reached out to the government authorities and offered assistance. This was turned down because the state government's own VHF network (mainly police and the fire brigade) are very much active, and they can also easily coordinate with NDRF and other sister-agencies. In TN from what I know even other non-critical departments like state transport have VHF wireless networks.2. Few HAMs are active on HF and VHF (folks who were veterans and had good battery back up systems). For them the biggest challenge is that they cannot move out as their surroundings are flooded. So them collating information, or passing information is now not possible. ----From what I heard, around 8 NDRF battalions are now getting deployed in Chennai. Which also makes wonder, was TN government feeling that they could manage the flood situation ""in house""? And they kind of did not reach out to the Central Government earlier. And kudos to the citizens of Chennai who have been every keen to help each other, without worrying about their own comforts or wallets. My respect for the city has gone up one notch.NDRF and Military units have access to satellite phones just to overcome such a situation."
69,williams,03 Dec 2015 11:56 ,"Govt need to build 4 or 5 storm water channels around the city. The channels can eventually drain into the sea. It is a simple common sense work city PWD can undertake to stop this kind of disaster in future. That said, it is great to see the people working together calmly to help each other."
70,vina,03 Dec 2015 12:35 ,"Govt need to build 4 or 5 storm water channels around the city. The channels can eventually drain into the sea. It is a simple common sense work city PWD can undertake to stop this kind of disaster in future. That said, it is great to see the people working together calmly to help each other.Seen the Cooum ? Know what the Buckingham Canal is ? Know what has become of them ? How about getting THEM cleaned up and useable first before getting on to a fool's errand of digging canals to create squatter colonies and sewage filled cess pools that stink to high heavens ? Yeah, that said, you probably need new storm water drains and holding canals in the souther part of the city, roughly south of the GST road, all the way into Chengalpet district to the edge of Mahabalipuram . Those former wet lands have taken  beating.The traditional T Nagar/Anna Nagar kind of areas can be fixed with a rejuvenated Buckingham Canal/ Cooum/ Adayar river feeder ... And probably some way to take away surplus of Chembarambakkam and Red Hills lakes away from the city to wards the river that drains into the sea at Kalpakkam (Palar?) . That obviously has much higher carrying capacity than the Adayar and Buckingham canal systems."
71,Paul,03 Dec 2015 12:37 ,Headmaster is coming to take Jaiza of situation....No need for Chennaites to get miffed with Modi
72,habal,03 Dec 2015 12:40 ,Is there any cab service that is still running in chennai ? I saw a few weeks back that Ola cabs were using boats instead of cars. Never took it seriously then. But is there any realistic way to get out of chennai ?
73,Singha,03 Dec 2015 12:57 ,"LAX storm drains seem to be dry most times incl for the Terminator2 filming. but I guess pays off when the flash floods come from mountains. In india, people will complain why millions spent on such ""idle"" infra when it could be spent on school/hospitals/paying fat NGO salaries/managing poverty etc."
74,Gus,03 Dec 2015 13:12 ,"We just don't have a culture of planning and preventing. Even now, after the first rains, those who can leave should have left - ramanan was on tv everyday saying more rains. People generally have a tendency to stay put until it becomes too late and then complain nothing was done. Nothing was done - that is also a familiar failure. Was it not possible to desilt at least the places where canals meet sea so the flow can increase? But the general people - something has triggered and people have overcome that urban barrier of apathy and selfishness. I know friends who are hosting complete strangers in their homes."
75,kmkraoind,03 Dec 2015 13:13 ,Self deleted.
76,Singha,03 Dec 2015 13:17 ,>>Was it not possible to desilt at least the places where canals meet sea so the flow can increase? I could see dozers and powered claw things at the mouth of the buckingham canal(?) near Fort st george on my last visit. the water was a vile colour and smell and had no visible flow.
77,vina,03 Dec 2015 13:35 ,"I could see dozers and powered claw things at the mouth of the buckingham canal(?) near Fort st george on my last visit. the water was a vile colour and smell and had no visible flow.That is the Cooum river mouth. The Buckingham canal starts connects Pulicat Lake (where Sriharikota is) and connects Muthukkadu /Kovalm Beach/ Taj Vivanta  (draining into the Salt Lake backwaters) and drains the minor lakes and rivers along the way .My grandma long ago  told me that  when she was a school kid (Lady Wellingdon school, Triplicane, 1918s or so, she was a matriculate in those days)  for their school excursion to Mahabalipuram, they used to take a boat along Buckingham canal and go there!The entire system was an inland waterway , extending from Pulicat to Mahablipram via canal system. Since the Brits left, after independence, it has been destroyed and turned into an open sewage , with encroachments and all sides.Chennai really has a ready made storm water drain system with the Buckingham canal, Cooum river and the Adayar river along with the great salt lake at Muthukkadu. If only it is properly used and not encroached upon by the Politoc/Babu/Builder/Slum Dweller mafia.Same case with Bangalore and all it's lakes and the canals linking the lakes, built by the Mysore Maharajas, ruined by the ""democratically"" elected govts since independence. The system in Bangalore is beautiful, with overflow of upper reaches canals, flowing to lakes downstream and so on. Now it is a fetid mess with sewage running on it, with encroachments all over."
